player,position,role,lineup_order,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,TEAM
Ian Clark,BENCH,bench,10,Shot Chart Detail,41600314,496,203546,Ian Clark,1610612744,Golden State Warriors,4,5,46,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-228.0,31.0,1,1,20170522,SAS,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41600314,453,203546,Ian Clark,1610612744,Golden State Warriors,4,9,39,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,64.0,38.0,1,0,20170522,SAS,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41600314,451,203546,Ian Clark,1610612744,Golden State Warriors,4,9,44,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22.0,228.0,11.0,1,0,20170522,SAS,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41600401,514,203546,Ian Clark,1610612744,Golden State Warriors,4,5,47,Missed Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22.0,228.0,3.0,1,0,20170601,GSW,CLE,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41600401,470,203546,Ian Clark,1610612744,Golden State Warriors,4,10,7,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22.0,-228.0,-1.0,1,0,20170601,GSW,CLE,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41600401,468,203546,Ian Clark,1610612744,Golden State Warriors,4,10,16,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22.0,-228.0,2.0,1,0,20170601,GSW,CLE,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41600401,450,203546,Ian Clark,1610612744,Golden State Warriors,4,11,21,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-12.0,18.0,1,1,20170601,GSW,CLE,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41600402,183,203546,Ian Clark,1610612744,Golden State Warriors,2,9,24,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-205.0,169.0,1,1,20170604,GSW,CLE,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41600402,174,203546,Ian Clark,1610612744,Golden State Warriors,2,10,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-209.0,149.0,1,0,20170604,GSW,CLE,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41600402,552,203546,Ian Clark,1610612744,Golden State Warriors,4,0,3,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28.0,151.0,239.0,1,1,20170604,GSW,CLE,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41600402,533,203546,Ian Clark,1610612744,Golden State Warriors,4,3,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-191.0,175.0,1,0,20170604,GSW,CLE,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41600402,461,203546,Ian Clark,1610612744,Golden State Warriors,4,9,53,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-9.0,11.0,1,1,20170604,GSW,CLE,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41600402,453,203546,Ian Clark,1610612744,Golden State Warriors,4,10,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10.0,-96.0,31.0,1,0,20170604,GSW,CLE,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41600402,445,203546,Ian Clark,1610612744,Golden State Warriors,4,11,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-202.0,156.0,1,0,20170604,GSW,CLE,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41600402,440,203546,Ian Clark,1610612744,Golden State Warriors,4,11,48,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-20.0,9.0,1,1,20170604,GSW,CLE,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41600404,243,203546,Ian Clark,1610612744,Golden State Warriors,2,10,23,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12.0,125.0,-6.0,1,1,20170609,CLE,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41600404,238,203546,Ian Clark,1610612744,Golden State Warriors,2,10,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,191.0,156.0,1,0,20170609,CLE,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41600404,669,203546,Ian Clark,1610612744,Golden State Warriors,4,0,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-222.0,131.0,1,1,20170609,CLE,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41600404,662,203546,Ian Clark,1610612744,Golden State Warriors,4,1,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,99.0,244.0,1,0,20170609,CLE,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700161,201,203546,Ian Clark,1610612740,New Orleans Pelicans,2,7,22,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14.0,14.0,142.0,1,0,20180414,POR,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700161,177,203546,Ian Clark,1610612740,New Orleans Pelicans,2,9,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,157.0,197.0,1,1,20180414,POR,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700161,426,203546,Ian Clark,1610612740,New Orleans Pelicans,3,1,1,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8.0,87.0,8.0,1,1,20180414,POR,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700161,405,203546,Ian Clark,1610612740,New Orleans Pelicans,3,2,12,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17.0,-77.0,154.0,1,1,20180414,POR,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700161,565,203546,Ian Clark,1610612740,New Orleans Pelicans,4,2,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,114.0,231.0,1,1,20180414,POR,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700162,125,203546,Ian Clark,1610612740,New Orleans Pelicans,1,1,19,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,1.0,41.0,1,0,20180417,POR,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700162,167,203546,Ian Clark,1610612740,New Orleans Pelicans,2,10,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15.0,157.0,3.0,1,0,20180417,POR,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700162,152,203546,Ian Clark,1610612740,New Orleans Pelicans,2,11,45,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15.0,35.0,156.0,1,0,20180417,POR,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700162,443,203546,Ian Clark,1610612740,New Orleans Pelicans,3,0,40,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,30.0,-54.0,298.0,1,1,20180417,POR,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700162,471,203546,Ian Clark,1610612740,New Orleans Pelicans,4,11,3,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28.0,-27.0,280.0,1,0,20180417,POR,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700163,130,203546,Ian Clark,1610612740,New Orleans Pelicans,1,0,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28.0,-6.0,283.0,1,1,20180419,NOP,POR,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700163,162,203546,Ian Clark,1610612740,New Orleans Pelicans,2,11,17,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14.0,-29.0,140.0,1,0,20180419,NOP,POR,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700163,448,203546,Ian Clark,1610612740,New Orleans Pelicans,3,1,4,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,233.0,13.0,1,0,20180419,NOP,POR,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700163,401,203546,Ian Clark,1610612740,New Orleans Pelicans,3,4,35,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21.0,-212.0,-4.0,1,0,20180419,NOP,POR,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700163,617,203546,Ian Clark,1610612740,New Orleans Pelicans,4,1,26,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-6.0,75.0,1,1,20180419,NOP,POR,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700163,611,203546,Ian Clark,1610612740,New Orleans Pelicans,4,2,20,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,14.0,76.0,127.0,1,0,20180419,NOP,POR,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700163,577,203546,Ian Clark,1610612740,New Orleans Pelicans,4,4,25,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15.0,-36.0,148.0,1,1,20180419,NOP,POR,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700164,152,203546,Ian Clark,1610612740,New Orleans Pelicans,1,0,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-92.0,245.0,1,1,20180421,NOP,POR,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700164,116,203546,Ian Clark,1610612740,New Orleans Pelicans,1,3,20,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-232.0,-6.0,1,0,20180421,NOP,POR,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700164,88,203546,Ian Clark,1610612740,New Orleans Pelicans,1,5,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,191.0,179.0,1,0,20180421,NOP,POR,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700231,138,203546,Ian Clark,1610612740,New Orleans Pelicans,1,2,27,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,33.0,5.0,1,1,20180428,GSW,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700231,126,203546,Ian Clark,1610612740,New Orleans Pelicans,1,3,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19.0,12.0,193.0,1,0,20180428,GSW,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700231,258,203546,Ian Clark,1610612740,New Orleans Pelicans,2,6,34,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22.0,-221.0,-17.0,1,0,20180428,GSW,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700231,208,203546,Ian Clark,1610612740,New Orleans Pelicans,2,10,21,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,232.0,-2.0,1,0,20180428,GSW,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700231,503,203546,Ian Clark,1610612740,New Orleans Pelicans,3,2,17,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13.0,122.0,67.0,1,0,20180428,GSW,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700231,627,203546,Ian Clark,1610612740,New Orleans Pelicans,4,3,33,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,31.0,28.0,1,0,20180428,GSW,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700231,613,203546,Ian Clark,1610612740,New Orleans Pelicans,4,5,8,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,152.0,206.0,1,1,20180428,GSW,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700231,583,203546,Ian Clark,1610612740,New Orleans Pelicans,4,7,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,145.0,227.0,1,0,20180428,GSW,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700231,569,203546,Ian Clark,1610612740,New Orleans Pelicans,4,8,30,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-20.0,27.0,1,0,20180428,GSW,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700231,552,203546,Ian Clark,1610612740,New Orleans Pelicans,4,10,31,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9.0,-92.0,22.0,1,1,20180428,GSW,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700232,125,203546,Ian Clark,1610612740,New Orleans Pelicans,1,3,29,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,3.0,72.0,1,0,20180501,GSW,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700232,177,203546,Ian Clark,1610612740,New Orleans Pelicans,2,11,48,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,9.0,26.0,1,1,20180501,GSW,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700233,135,203546,Ian Clark,1610612740,New Orleans Pelicans,1,0,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18.0,-115.0,139.0,1,0,20180504,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700233,167,203546,Ian Clark,1610612740,New Orleans Pelicans,2,11,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,220.0,131.0,1,1,20180504,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700233,483,203546,Ian Clark,1610612740,New Orleans Pelicans,3,0,40,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-194.0,169.0,1,0,20180504,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700233,449,203546,Ian Clark,1610612740,New Orleans Pelicans,3,2,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,12.0,-7.0,1,1,20180504,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700233,442,203546,Ian Clark,1610612740,New Orleans Pelicans,3,3,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,-60.0,243.0,1,0,20180504,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700233,438,203546,Ian Clark,1610612740,New Orleans Pelicans,3,3,24,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,231.0,25.0,1,1,20180504,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700233,418,203546,Ian Clark,1610612740,New Orleans Pelicans,3,4,38,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,6.0,35.0,1,0,20180504,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700233,411,203546,Ian Clark,1610612740,New Orleans Pelicans,3,5,20,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,236.0,8.0,1,1,20180504,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700233,522,203546,Ian Clark,1610612740,New Orleans Pelicans,4,9,43,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,6.0,30.0,1,1,20180504,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700233,518,203546,Ian Clark,1610612740,New Orleans Pelicans,4,10,10,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,-60.0,1.0,1,1,20180504,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700233,514,203546,Ian Clark,1610612740,New Orleans Pelicans,4,10,41,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21.0,-212.0,18.0,1,1,20180504,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700234,199,203546,Ian Clark,1610612740,New Orleans Pelicans,2,9,30,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9.0,98.0,-13.0,1,0,20180506,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700234,181,203546,Ian Clark,1610612740,New Orleans Pelicans,2,11,23,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,230.0,-16.0,1,0,20180506,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700234,419,203546,Ian Clark,1610612740,New Orleans Pelicans,3,6,8,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,33.0,41.0,1,1,20180506,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700234,417,203546,Ian Clark,1610612740,New Orleans Pelicans,3,6,13,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,-13.0,61.0,1,0,20180506,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700234,692,203546,Ian Clark,1610612740,New Orleans Pelicans,4,0,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-199.0,141.0,1,0,20180506,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700234,688,203546,Ian Clark,1610612740,New Orleans Pelicans,4,0,45,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-89.0,229.0,1,0,20180506,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700234,686,203546,Ian Clark,1610612740,New Orleans Pelicans,4,1,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-15.0,-2.0,1,1,20180506,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700234,667,203546,Ian Clark,1610612740,New Orleans Pelicans,4,2,15,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21.0,-199.0,87.0,1,0,20180506,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700234,664,203546,Ian Clark,1610612740,New Orleans Pelicans,4,2,42,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-85.0,236.0,1,0,20180506,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700234,649,203546,Ian Clark,1610612740,New Orleans Pelicans,4,3,26,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9.0,1.0,94.0,1,1,20180506,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700234,627,203546,Ian Clark,1610612740,New Orleans Pelicans,4,4,4,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29.0,134.0,262.0,1,0,20180506,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700234,597,203546,Ian Clark,1610612740,New Orleans Pelicans,4,6,19,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,9.0,267.0,1,0,20180506,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700234,584,203546,Ian Clark,1610612740,New Orleans Pelicans,4,7,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,20.0,1.0,1,1,20180506,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700234,582,203546,Ian Clark,1610612740,New Orleans Pelicans,4,7,6,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,228.0,52.0,1,0,20180506,NOP,GSW,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700235,116,203546,Ian Clark,1610612740,New Orleans Pelicans,1,2,51,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,232.0,15.0,1,1,20180508,GSW,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700235,200,203546,Ian Clark,1610612740,New Orleans Pelicans,2,9,32,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12.0,60.0,113.0,1,1,20180508,GSW,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700235,178,203546,Ian Clark,1610612740,New Orleans Pelicans,2,10,55,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-112.0,241.0,1,0,20180508,GSW,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700235,439,203546,Ian Clark,1610612740,New Orleans Pelicans,3,3,21,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,8.0,28.0,1,1,20180508,GSW,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700235,433,203546,Ian Clark,1610612740,New Orleans Pelicans,3,3,32,Missed Shot,Driving Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10.0,87.0,62.0,1,0,20180508,GSW,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700235,412,203546,Ian Clark,1610612740,New Orleans Pelicans,3,4,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-186.0,196.0,1,0,20180508,GSW,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700235,378,203546,Ian Clark,1610612740,New Orleans Pelicans,3,6,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20.0,-7.0,206.0,1,0,20180508,GSW,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700235,368,203546,Ian Clark,1610612740,New Orleans Pelicans,3,7,35,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12.0,41.0,122.0,1,0,20180508,GSW,NOP,Warriors
Ian Clark,BENCH,bench,10,Shot Chart Detail,41700235,608,203546,Ian Clark,1610612740,New Orleans Pelicans,4,0,49,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-9.0,73.0,1,1,20180508,GSW,NOP,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400142,331,203105,Festus Ezeli,1610612744,Golden State Warriors,3,3,32,Missed Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,0,20150420,GSW,NOP,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400143,80,203105,Festus Ezeli,1610612744,Golden State Warriors,1,2,54,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8.0,-86.0,11.0,1,1,20150423,NOP,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400144,209,203105,Festus Ezeli,1610612744,Golden State Warriors,2,3,4,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,17.0,4.0,1,0,20150425,NOP,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400144,347,203105,Festus Ezeli,1610612744,Golden State Warriors,3,0,54,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,17.0,4.0,1,0,20150425,NOP,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400221,98,203105,Festus Ezeli,1610612744,Golden State Warriors,1,0,24,Made Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-16.0,22.0,1,1,20150503,GSW,MEM,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400221,316,203105,Festus Ezeli,1610612744,Golden State Warriors,3,1,18,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,24.0,25.0,1,1,20150503,GSW,MEM,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400223,84,203105,Festus Ezeli,1610612744,Golden State Warriors,1,3,9,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,0,20150509,MEM,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400223,358,203105,Festus Ezeli,1610612744,Golden State Warriors,3,0,38,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,4.0,58.0,1,1,20150509,MEM,GSW,Warriors
Mareese Speights,,,999,Shot Chart Detail,41400223,348,203105,Festus Ezeli,1610612744,Golden State Warriors,3,1,40,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,54.0,36.0,1,0,20150509,MEM,GSW,Warriors
