GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0042400405,551,1630167,Obi Toppin,1610612754,Indiana Pacers,3,2,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,20,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,737,1630167,Obi Toppin,1610612754,Indiana Pacers,4,4,30,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,18,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,762,1630167,Obi Toppin,1610612754,Indiana Pacers,4,2,29,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-191,176,1,0,20250616,OKC,IND
Shot Chart Detail,0042400404,69,1630167,Obi Toppin,1610612754,Indiana Pacers,1,6,33,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-25,92,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,73,1630167,Obi Toppin,1610612754,Indiana Pacers,1,6,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-29,155,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,96,1630167,Obi Toppin,1610612754,Indiana Pacers,1,4,55,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,37,29,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,138,1630167,Obi Toppin,1610612754,Indiana Pacers,1,2,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-222,115,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,228,1630167,Obi Toppin,1610612754,Indiana Pacers,2,8,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,222,143,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,256,1630167,Obi Toppin,1610612754,Indiana Pacers,2,6,20,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-6,132,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,333,1630167,Obi Toppin,1610612754,Indiana Pacers,2,2,35,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,458,1630167,Obi Toppin,1610612754,Indiana Pacers,3,4,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,176,199,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,462,1630167,Obi Toppin,1610612754,Indiana Pacers,3,4,12,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,16,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,502,1630167,Obi Toppin,1610612754,Indiana Pacers,3,2,8,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,11,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,545,1630167,Obi Toppin,1610612754,Indiana Pacers,3,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,71,-137,697,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,563,1630167,Obi Toppin,1610612754,Indiana Pacers,4,10,56,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,8,1,1,20250613,IND,OKC
Shot Chart Detail,0042400403,63,1630167,Obi Toppin,1610612754,Indiana Pacers,1,6,52,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,27,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,81,1630167,Obi Toppin,1610612754,Indiana Pacers,1,5,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,56,258,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,94,1630167,Obi Toppin,1610612754,Indiana Pacers,1,4,50,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,10,31,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,118,1630167,Obi Toppin,1610612754,Indiana Pacers,1,2,36,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,10,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,131,1630167,Obi Toppin,1610612754,Indiana Pacers,1,1,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-28,277,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,497,1630167,Obi Toppin,1610612754,Indiana Pacers,3,4,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-140,219,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,504,1630167,Obi Toppin,1610612754,Indiana Pacers,3,3,16,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-12,30,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,659,1630167,Obi Toppin,1610612754,Indiana Pacers,4,4,23,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20250611,IND,OKC
Shot Chart Detail,0042400402,111,1630167,Obi Toppin,1610612754,Indiana Pacers,1,3,39,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,-15,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,115,1630167,Obi Toppin,1610612754,Indiana Pacers,1,3,12,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-60,13,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,223,1630167,Obi Toppin,1610612754,Indiana Pacers,2,8,6,Missed Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,62,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,242,1630167,Obi Toppin,1610612754,Indiana Pacers,2,7,20,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,3,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,467,1630167,Obi Toppin,1610612754,Indiana Pacers,3,4,33,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,5,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,502,1630167,Obi Toppin,1610612754,Indiana Pacers,3,2,42,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,-17,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,649,1630167,Obi Toppin,1610612754,Indiana Pacers,4,7,8,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-15,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,661,1630167,Obi Toppin,1610612754,Indiana Pacers,4,6,13,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-30,104,1,0,20250608,OKC,IND
Shot Chart Detail,0042400401,165,1630167,Obi Toppin,1610612754,Indiana Pacers,1,0,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-56,248,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,200,1630167,Obi Toppin,1610612754,Indiana Pacers,2,11,41,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,-13,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,204,1630167,Obi Toppin,1610612754,Indiana Pacers,2,11,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,230,98,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,359,1630167,Obi Toppin,1610612754,Indiana Pacers,2,2,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,129,245,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,461,1630167,Obi Toppin,1610612754,Indiana Pacers,3,5,54,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-222,39,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,489,1630167,Obi Toppin,1610612754,Indiana Pacers,3,4,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-205,154,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,492,1630167,Obi Toppin,1610612754,Indiana Pacers,3,3,40,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,6,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,609,1630167,Obi Toppin,1610612754,Indiana Pacers,4,8,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,80,257,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,634,1630167,Obi Toppin,1610612754,Indiana Pacers,4,6,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,227,106,1,1,20250605,OKC,IND
Shot Chart Detail,0042400407,93,204456,T.J. McConnell,1610612754,Indiana Pacers,1,4,32,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-12,137,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,133,204456,T.J. McConnell,1610612754,Indiana Pacers,1,1,9,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,145,53,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,264,204456,T.J. McConnell,1610612754,Indiana Pacers,2,6,17,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-21,146,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,271,204456,T.J. McConnell,1610612754,Indiana Pacers,2,5,48,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,-7,1,1,20250622,OKC,IND
Shot Chart Detail,0042400407,295,204456,T.J. McConnell,1610612754,Indiana Pacers,2,3,53,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-58,135,1,1,20250622,OKC,IND
Shot Chart Detail,0042400407,434,204456,T.J. McConnell,1610612754,Indiana Pacers,3,6,55,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,20,1,1,20250622,OKC,IND
Shot Chart Detail,0042400407,441,204456,T.J. McConnell,1610612754,Indiana Pacers,3,5,38,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,11,1,1,20250622,OKC,IND
Shot Chart Detail,0042400407,445,204456,T.J. McConnell,1610612754,Indiana Pacers,3,5,8,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,15,71,1,1,20250622,OKC,IND
Shot Chart Detail,0042400407,449,204456,T.J. McConnell,1610612754,Indiana Pacers,3,4,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,12,1,1,20250622,OKC,IND
Shot Chart Detail,0042400407,468,204456,T.J. McConnell,1610612754,Indiana Pacers,3,3,54,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,119,-16,1,1,20250622,OKC,IND
Shot Chart Detail,0042400407,501,204456,T.J. McConnell,1610612754,Indiana Pacers,3,1,46,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,88,142,1,1,20250622,OKC,IND
Shot Chart Detail,0042400407,509,204456,T.J. McConnell,1610612754,Indiana Pacers,3,0,44,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,42,20,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,669,204456,T.J. McConnell,1610612754,Indiana Pacers,4,4,25,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-42,23,1,0,20250622,OKC,IND
Shot Chart Detail,0042400406,155,204456,T.J. McConnell,1610612754,Indiana Pacers,1,1,1,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-10,32,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,189,204456,T.J. McConnell,1610612754,Indiana Pacers,2,11,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,13,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,193,204456,T.J. McConnell,1610612754,Indiana Pacers,2,10,55,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,74,46,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,218,204456,T.J. McConnell,1610612754,Indiana Pacers,2,9,8,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,129,71,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,229,204456,T.J. McConnell,1610612754,Indiana Pacers,2,8,13,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,51,104,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,240,204456,T.J. McConnell,1610612754,Indiana Pacers,2,7,25,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-28,62,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,503,204456,T.J. McConnell,1610612754,Indiana Pacers,3,3,30,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,22,87,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,564,204456,T.J. McConnell,1610612754,Indiana Pacers,4,11,33,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,69,94,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,603,204456,T.J. McConnell,1610612754,Indiana Pacers,4,9,19,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,148,19,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,635,204456,T.J. McConnell,1610612754,Indiana Pacers,4,7,2,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,70,136,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,649,204456,T.J. McConnell,1610612754,Indiana Pacers,4,6,22,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-11,122,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,653,204456,T.J. McConnell,1610612754,Indiana Pacers,4,6,16,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,11,31,1,0,20250619,IND,OKC
Shot Chart Detail,0042400405,123,204456,T.J. McConnell,1610612754,Indiana Pacers,1,3,52,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-49,98,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,134,204456,T.J. McConnell,1610612754,Indiana Pacers,1,3,34,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,5,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,148,204456,T.J. McConnell,1610612754,Indiana Pacers,1,2,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,1,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,178,204456,T.J. McConnell,1610612754,Indiana Pacers,1,0,4,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-62,45,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,217,204456,T.J. McConnell,1610612754,Indiana Pacers,2,8,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-21,257,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,516,204456,T.J. McConnell,1610612754,Indiana Pacers,3,4,58,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,55,44,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,519,204456,T.J. McConnell,1610612754,Indiana Pacers,3,4,32,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-9,138,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,524,204456,T.J. McConnell,1610612754,Indiana Pacers,3,3,55,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,12,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,549,204456,T.J. McConnell,1610612754,Indiana Pacers,3,3,0,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-115,185,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,564,204456,T.J. McConnell,1610612754,Indiana Pacers,3,1,56,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,-1,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,568,204456,T.J. McConnell,1610612754,Indiana Pacers,3,1,42,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,16,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,580,204456,T.J. McConnell,1610612754,Indiana Pacers,3,0,32,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,17,127,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,590,204456,T.J. McConnell,1610612754,Indiana Pacers,3,0,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-165,189,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,780,204456,T.J. McConnell,1610612754,Indiana Pacers,4,1,15,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,7,32,1,0,20250616,OKC,IND
Shot Chart Detail,0042400404,103,204456,T.J. McConnell,1610612754,Indiana Pacers,1,4,27,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-20,34,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,166,204456,T.J. McConnell,1610612754,Indiana Pacers,1,0,47,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,124,2,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,190,204456,T.J. McConnell,1610612754,Indiana Pacers,2,10,50,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-4,54,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,219,204456,T.J. McConnell,1610612754,Indiana Pacers,2,9,19,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,12,136,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,237,204456,T.J. McConnell,1610612754,Indiana Pacers,2,7,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,15,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,481,204456,T.J. McConnell,1610612754,Indiana Pacers,3,3,7,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-43,36,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,505,204456,T.J. McConnell,1610612754,Indiana Pacers,3,1,46,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,14,78,121,1,0,20250613,IND,OKC
Shot Chart Detail,0042400403,208,204456,T.J. McConnell,1610612754,Indiana Pacers,2,10,52,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-7,64,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,350,204456,T.J. McConnell,1610612754,Indiana Pacers,2,3,13,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,97,136,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,394,204456,T.J. McConnell,1610612754,Indiana Pacers,2,0,7,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,29,113,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,555,204456,T.J. McConnell,1610612754,Indiana Pacers,3,0,13,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-39,52,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,558,204456,T.J. McConnell,1610612754,Indiana Pacers,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,86,-130,856,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,575,204456,T.J. McConnell,1610612754,Indiana Pacers,4,10,52,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,11,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,603,204456,T.J. McConnell,1610612754,Indiana Pacers,4,8,43,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,10,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,608,204456,T.J. McConnell,1610612754,Indiana Pacers,4,8,33,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,19,1,1,20250611,IND,OKC
Shot Chart Detail,0042400402,153,204456,T.J. McConnell,1610612754,Indiana Pacers,1,0,30,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,1,174,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,179,204456,T.J. McConnell,1610612754,Indiana Pacers,2,11,1,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,40,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,208,204456,T.J. McConnell,1610612754,Indiana Pacers,2,9,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,170,151,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,510,204456,T.J. McConnell,1610612754,Indiana Pacers,3,2,9,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-74,144,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,698,204456,T.J. McConnell,1610612754,Indiana Pacers,4,3,44,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,12,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,701,204456,T.J. McConnell,1610612754,Indiana Pacers,4,3,19,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-2,54,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,744,204456,T.J. McConnell,1610612754,Indiana Pacers,4,0,50,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,21,97,1,1,20250608,OKC,IND
Shot Chart Detail,0042400401,135,204456,T.J. McConnell,1610612754,Indiana Pacers,1,2,17,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,13,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,155,204456,T.J. McConnell,1610612754,Indiana Pacers,1,0,49,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,48,69,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,367,204456,T.J. McConnell,1610612754,Indiana Pacers,2,2,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-103,234,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,373,204456,T.J. McConnell,1610612754,Indiana Pacers,2,1,2,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-75,15,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,377,204456,T.J. McConnell,1610612754,Indiana Pacers,2,0,33,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,53,34,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,553,204456,T.J. McConnell,1610612754,Indiana Pacers,4,11,32,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,59,18,1,0,20250605,OKC,IND
Shot Chart Detail,0042400407,505,1641767,Ben Sheppard,1610612754,Indiana Pacers,3,1,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-227,120,1,0,20250622,OKC,IND
Shot Chart Detail,0042400406,131,1641767,Ben Sheppard,1610612754,Indiana Pacers,1,2,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-190,185,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,426,1641767,Ben Sheppard,1610612754,Indiana Pacers,3,7,15,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,14,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,519,1641767,Ben Sheppard,1610612754,Indiana Pacers,3,2,48,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-238,-2,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,550,1641767,Ben Sheppard,1610612754,Indiana Pacers,3,0,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-23,267,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,614,1641767,Ben Sheppard,1610612754,Indiana Pacers,4,8,33,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-180,83,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,673,1641767,Ben Sheppard,1610612754,Indiana Pacers,4,4,17,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,4,1,0,20250619,IND,OKC
