team,r_3pt_radius,court_width,baseline_width,hoop_to_baseline,corner3_distance,corner3_availability,arc_length_inbounds,area_inside_arc,area_outside_arc,twopa_per_game,threepa_per_game,corner3_pa,above_break3_pa,rim_attempt_share,midrange_share,free_throw_rate,eppg,epps,efg_expected,threepar,team_rim_rate,team_corner3_rate,off_reb_rate,pace,opp_3par_allowed,opp_rim_fg_allowed,switch_rate,turnover_rate,def_reb_rate
Pacers2025,23.25,52.75,52.75,4.0,22,1.0,73.04202919596268,849.1135894030663,1419.1364105969337,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.25,53.0,53.0,4.0,22,1.0,73.04202919596268,849.1135894030663,1429.8864105969337,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.25,53.25,53.25,4.0,22,1.0,73.04202919596268,849.1135894030663,1440.6364105969337,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.25,53.5,53.5,4.0,22,1.0,73.04202919596268,849.1135894030663,1451.3864105969337,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.25,53.75,53.75,4.0,22,1.0,73.04202919596268,849.1135894030663,1462.1364105969337,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.25,54.0,54.0,4.0,22,1.0,73.04202919596268,849.1135894030663,1472.8864105969337,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.25,54.25,54.25,4.0,22,1.0,73.04202919596268,849.1135894030663,1483.6364105969337,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.25,54.5,54.5,4.0,22,1.0,73.04202919596268,849.1135894030663,1494.3864105969337,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.25,54.75,54.75,4.0,22,1.0,73.04202919596268,849.1135894030663,1505.1364105969337,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.25,55.0,55.0,4.0,22,1.0,73.04202919596268,849.1135894030663,1515.8864105969337,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.5,50.0,50.0,4.0,22,1.0,73.82742735936014,867.4722714724817,1282.5277285275183,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.5,50.25,50.25,4.0,22,1.0,73.82742735936014,867.4722714724817,1293.2777285275183,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.5,50.5,50.5,4.0,22,1.0,73.82742735936014,867.4722714724817,1304.0277285275183,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.5,50.75,50.75,4.0,22,1.0,73.82742735936014,867.4722714724817,1314.7777285275183,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.5,51.0,51.0,4.0,22,1.0,73.82742735936014,867.4722714724817,1325.5277285275183,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.5,51.25,51.25,4.0,22,1.0,73.82742735936014,867.4722714724817,1336.2777285275183,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.5,51.5,51.5,4.0,22,1.0,73.82742735936014,867.4722714724817,1347.0277285275183,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.5,51.75,51.75,4.0,22,1.0,73.82742735936014,867.4722714724817,1357.7777285275183,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.5,52.0,52.0,4.0,22,1.0,73.82742735936014,867.4722714724817,1368.5277285275183,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.5,52.25,52.25,4.0,22,1.0,73.82742735936014,867.4722714724817,1379.2777285275183,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.5,52.5,52.5,4.0,22,1.0,73.82742735936014,867.4722714724817,1390.0277285275183,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.5,52.75,52.75,4.0,22,1.0,73.82742735936014,867.4722714724817,1400.7777285275183,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.5,53.0,53.0,4.0,22,1.0,73.82742735936014,867.4722714724817,1411.5277285275183,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.5,53.25,53.25,4.0,22,1.0,73.82742735936014,867.4722714724817,1422.2777285275183,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.5,53.5,53.5,4.0,22,1.0,73.82742735936014,867.4722714724817,1433.0277285275183,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.5,53.75,53.75,4.0,22,1.0,73.82742735936014,867.4722714724817,1443.7777285275183,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.5,54.0,54.0,4.0,22,1.0,73.82742735936014,867.4722714724817,1454.5277285275183,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.5,54.25,54.25,4.0,22,1.0,73.82742735936014,867.4722714724817,1465.2777285275183,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.5,54.5,54.5,4.0,22,1.0,73.82742735936014,867.4722714724817,1476.0277285275183,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.5,54.75,54.75,4.0,22,1.0,73.82742735936014,867.4722714724817,1486.7777285275183,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.5,55.0,55.0,4.0,22,1.0,73.82742735936014,867.4722714724817,1497.5277285275183,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.75,50.0,50.0,4.0,22,1.0,74.61282552275759,886.0273030827464,1263.9726969172536,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.75,50.25,50.25,4.0,22,1.0,74.61282552275759,886.0273030827464,1274.7226969172536,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.75,50.5,50.5,4.0,22,1.0,74.61282552275759,886.0273030827464,1285.4726969172536,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.75,50.75,50.75,4.0,22,1.0,74.61282552275759,886.0273030827464,1296.2226969172536,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.75,51.0,51.0,4.0,22,1.0,74.61282552275759,886.0273030827464,1306.9726969172536,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.75,51.25,51.25,4.0,22,1.0,74.61282552275759,886.0273030827464,1317.7226969172536,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.75,51.5,51.5,4.0,22,1.0,74.61282552275759,886.0273030827464,1328.4726969172536,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.75,51.75,51.75,4.0,22,1.0,74.61282552275759,886.0273030827464,1339.2226969172536,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.75,52.0,52.0,4.0,22,1.0,74.61282552275759,886.0273030827464,1349.9726969172536,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.75,52.25,52.25,4.0,22,1.0,74.61282552275759,886.0273030827464,1360.7226969172536,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.75,52.5,52.5,4.0,22,1.0,74.61282552275759,886.0273030827464,1371.4726969172536,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.75,52.75,52.75,4.0,22,1.0,74.61282552275759,886.0273030827464,1382.2226969172536,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.75,53.0,53.0,4.0,22,1.0,74.61282552275759,886.0273030827464,1392.9726969172536,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.75,53.25,53.25,4.0,22,1.0,74.61282552275759,886.0273030827464,1403.7226969172536,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.75,53.5,53.5,4.0,22,1.0,74.61282552275759,886.0273030827464,1414.4726969172536,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.75,53.75,53.75,4.0,22,1.0,74.61282552275759,886.0273030827464,1425.2226969172536,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.75,54.0,54.0,4.0,22,1.0,74.61282552275759,886.0273030827464,1435.9726969172536,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.75,54.25,54.25,4.0,22,1.0,74.61282552275759,886.0273030827464,1446.7226969172536,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.75,54.5,54.5,4.0,22,1.0,74.61282552275759,886.0273030827464,1457.4726969172536,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.75,54.75,54.75,4.0,22,1.0,74.61282552275759,886.0273030827464,1468.2226969172536,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,23.75,55.0,55.0,4.0,22,1.0,74.61282552275759,886.0273030827464,1478.9726969172536,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.0,50.0,50.0,4.0,22,1.0,75.39822368615503,904.7786842338604,1245.2213157661395,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.0,50.25,50.25,4.0,22,1.0,75.39822368615503,904.7786842338604,1255.9713157661395,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.0,50.5,50.5,4.0,22,1.0,75.39822368615503,904.7786842338604,1266.7213157661395,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.0,50.75,50.75,4.0,22,1.0,75.39822368615503,904.7786842338604,1277.4713157661395,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.0,51.0,51.0,4.0,22,1.0,75.39822368615503,904.7786842338604,1288.2213157661395,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.0,51.25,51.25,4.0,22,1.0,75.39822368615503,904.7786842338604,1298.9713157661395,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.0,51.5,51.5,4.0,22,1.0,75.39822368615503,904.7786842338604,1309.7213157661395,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.0,51.75,51.75,4.0,22,1.0,75.39822368615503,904.7786842338604,1320.4713157661395,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.0,52.0,52.0,4.0,22,1.0,75.39822368615503,904.7786842338604,1331.2213157661395,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.0,52.25,52.25,4.0,22,1.0,75.39822368615503,904.7786842338604,1341.9713157661395,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.0,52.5,52.5,4.0,22,1.0,75.39822368615503,904.7786842338604,1352.7213157661395,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.0,52.75,52.75,4.0,22,1.0,75.39822368615503,904.7786842338604,1363.4713157661395,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.0,53.0,53.0,4.0,22,1.0,75.39822368615503,904.7786842338604,1374.2213157661395,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.0,53.25,53.25,4.0,22,1.0,75.39822368615503,904.7786842338604,1384.9713157661395,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.0,53.5,53.5,4.0,22,1.0,75.39822368615503,904.7786842338604,1395.7213157661395,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.0,53.75,53.75,4.0,22,1.0,75.39822368615503,904.7786842338604,1406.4713157661395,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.0,54.0,54.0,4.0,22,1.0,75.39822368615503,904.7786842338604,1417.2213157661395,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.0,54.25,54.25,4.0,22,1.0,75.39822368615503,904.7786842338604,1427.9713157661395,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.0,54.5,54.5,4.0,22,1.0,75.39822368615503,904.7786842338604,1438.7213157661395,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.0,54.75,54.75,4.0,22,1.0,75.39822368615503,904.7786842338604,1449.4713157661395,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.0,55.0,55.0,4.0,22,1.0,75.39822368615503,904.7786842338604,1460.2213157661395,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.25,50.0,50.0,4.0,22,1.0,76.18362184955248,923.7264149258239,1226.273585074176,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.25,50.25,50.25,4.0,22,1.0,76.18362184955248,923.7264149258239,1237.023585074176,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.25,50.5,50.5,4.0,22,1.0,76.18362184955248,923.7264149258239,1247.773585074176,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.25,50.75,50.75,4.0,22,1.0,76.18362184955248,923.7264149258239,1258.523585074176,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.25,51.0,51.0,4.0,22,1.0,76.18362184955248,923.7264149258239,1269.273585074176,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.25,51.25,51.25,4.0,22,1.0,76.18362184955248,923.7264149258239,1280.023585074176,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.25,51.5,51.5,4.0,22,1.0,76.18362184955248,923.7264149258239,1290.773585074176,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.25,51.75,51.75,4.0,22,1.0,76.18362184955248,923.7264149258239,1301.523585074176,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.25,52.0,52.0,4.0,22,1.0,76.18362184955248,923.7264149258239,1312.273585074176,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.25,52.25,52.25,4.0,22,1.0,76.18362184955248,923.7264149258239,1323.023585074176,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.25,52.5,52.5,4.0,22,1.0,76.18362184955248,923.7264149258239,1333.773585074176,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.25,52.75,52.75,4.0,22,1.0,76.18362184955248,923.7264149258239,1344.523585074176,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.25,53.0,53.0,4.0,22,1.0,76.18362184955248,923.7264149258239,1355.273585074176,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.25,53.25,53.25,4.0,22,1.0,76.18362184955248,923.7264149258239,1366.023585074176,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.25,53.5,53.5,4.0,22,1.0,76.18362184955248,923.7264149258239,1376.773585074176,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.25,53.75,53.75,4.0,22,1.0,76.18362184955248,923.7264149258239,1387.523585074176,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.25,54.0,54.0,4.0,22,1.0,76.18362184955248,923.7264149258239,1398.273585074176,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.25,54.25,54.25,4.0,22,1.0,76.18362184955248,923.7264149258239,1409.023585074176,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.25,54.5,54.5,4.0,22,1.0,76.18362184955248,923.7264149258239,1419.773585074176,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.25,54.75,54.75,4.0,22,1.0,76.18362184955248,923.7264149258239,1430.523585074176,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.25,55.0,55.0,4.0,22,1.0,76.18362184955248,923.7264149258239,1441.273585074176,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.5,50.0,50.0,4.0,22,1.0,76.96902001294993,942.8704951586367,1207.1295048413633,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.5,50.25,50.25,4.0,22,1.0,76.96902001294993,942.8704951586367,1217.8795048413633,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.5,50.5,50.5,4.0,22,1.0,76.96902001294993,942.8704951586367,1228.6295048413633,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.5,50.75,50.75,4.0,22,1.0,76.96902001294993,942.8704951586367,1239.3795048413633,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.5,51.0,51.0,4.0,22,1.0,76.96902001294993,942.8704951586367,1250.1295048413633,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.5,51.25,51.25,4.0,22,1.0,76.96902001294993,942.8704951586367,1260.8795048413633,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.5,51.5,51.5,4.0,22,1.0,76.96902001294993,942.8704951586367,1271.6295048413633,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.5,51.75,51.75,4.0,22,1.0,76.96902001294993,942.8704951586367,1282.3795048413633,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
Pacers2025,24.5,52.0,52.0,4.0,22,1.0,76.96902001294993,942.8704951586367,1293.1295048413633,53.5,35.8,8.4,27.4,0.287,0.312,0.242,0.0,0.0,0.0,0.398,0.287,0.094,0.226,101.5,0.356,0.603,0.62,0.139,0.774
