GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0042400403,665,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,4,3,36,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-15,57,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,674,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,4,3,23,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,7,185,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,697,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,4,1,17,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-137,139,1,0,20250611,IND,OKC
Shot Chart Detail,0042400402,37,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,1,8,24,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-10,96,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,40,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,1,7,52,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,-15,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,113,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,1,3,24,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,6,48,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,145,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,1,1,14,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-33,84,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,155,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,1,0,19,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-164,196,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,255,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,2,6,9,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-43,172,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,259,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,2,5,42,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-18,52,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,276,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,2,4,48,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,18,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,285,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,2,3,54,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,105,184,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,313,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,2,2,25,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,16,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,333,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,2,0,51,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-67,141,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,399,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,3,9,43,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-65,170,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,420,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,3,7,58,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,51,252,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,444,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,3,5,57,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,10,194,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,469,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,3,4,21,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,69,120,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,509,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,3,2,22,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-76,32,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,519,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,3,1,30,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-62,245,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,535,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,3,0,34,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-13,102,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,660,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,4,6,30,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,61,113,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,694,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,4,3,54,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-27,61,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,702,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,4,2,55,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,63,104,1,0,20250608,OKC,IND
Shot Chart Detail,0042400401,11,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,1,11,15,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,0,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,18,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,1,10,6,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-1,36,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,50,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,1,7,43,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,118,227,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,64,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,1,6,18,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-62,55,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,70,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,1,5,55,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-70,97,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,90,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,1,5,0,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,12,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,108,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,1,4,32,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-196,36,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,114,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,1,3,37,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,25,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,121,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,1,2,47,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-25,115,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,145,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,1,1,42,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,4,44,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,153,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,1,1,5,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-141,-6,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,185,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,1,0,2,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,12,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,286,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,2,7,30,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,113,172,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,302,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,2,6,2,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-168,197,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,322,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,2,4,47,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-114,243,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,365,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,2,2,21,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,97,241,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,372,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,2,1,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,17,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,375,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,2,0,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-179,194,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,407,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,3,11,14,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-140,-12,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,422,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,3,9,53,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-82,137,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,429,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,3,9,21,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-81,48,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,475,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,3,4,52,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-58,127,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,491,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,3,3,53,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,39,82,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,530,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,3,1,13,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-36,63,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,538,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,3,0,33,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-99,142,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,542,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,3,0,1,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-81,246,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,667,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,4,4,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,10,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,702,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,4,1,27,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-8,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,707,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,4,1,7,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,11,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,718,1628983,Shai Gilgeous-Alexander,1610612760,Oklahoma City Thunder,4,0,11,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-81,122,1,0,20250605,OKC,IND
Shot Chart Detail,0042400407,33,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,1,8,58,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-47,141,1,1,20250622,OKC,IND
Shot Chart Detail,0042400407,118,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,1,2,48,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,7,84,1,1,20250622,OKC,IND
Shot Chart Detail,0042400407,272,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,2,5,36,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,-13,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,296,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,2,3,40,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-54,38,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,377,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,3,11,30,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,1,1,1,20250622,OKC,IND
Shot Chart Detail,0042400407,423,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,3,7,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,130,206,1,1,20250622,OKC,IND
Shot Chart Detail,0042400407,447,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,3,4,56,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,6,1,1,20250622,OKC,IND
Shot Chart Detail,0042400407,705,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,4,2,24,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,5,1,1,20250622,OKC,IND
Shot Chart Detail,0042400406,7,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,1,11,44,Missed Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,42,21,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,32,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,1,9,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,11,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,49,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,1,8,26,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-29,-4,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,254,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,2,7,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,82,246,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,265,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,2,5,58,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-31,15,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,279,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,2,5,29,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,8,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,327,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,2,2,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,141,221,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,356,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,2,0,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-156,48,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,391,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,3,9,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,94,251,1,0,20250619,IND,OKC
Shot Chart Detail,0042400405,19,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,1,10,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,17,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,33,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,1,9,16,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,47,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,166,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,1,1,38,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,13,16,139,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,170,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,1,0,58,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,22,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,185,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,2,11,35,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,6,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,191,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,2,11,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,129,231,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,285,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,2,5,1,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-62,8,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,304,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,2,4,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,100,237,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,322,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,2,2,54,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-16,39,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,324,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,2,2,52,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,12,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,428,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,3,9,32,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,86,151,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,432,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,3,9,5,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,19,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,542,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,3,3,16,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,617,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,4,10,20,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,4,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,619,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,4,10,19,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20250616,OKC,IND
Shot Chart Detail,0042400404,11,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,1,11,19,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,-37,218,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,135,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,1,2,40,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-116,31,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,238,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,2,7,17,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,16,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,302,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,2,4,48,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,224,61,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,390,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,3,10,28,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-42,22,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,410,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,3,8,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,140,174,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,420,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,3,7,27,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-2,65,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,582,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,4,9,29,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,17,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,600,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,4,8,37,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20250613,IND,OKC
Shot Chart Detail,0042400403,19,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,1,10,56,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,23,29,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,31,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,1,9,45,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,27,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,52,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,1,7,35,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-44,114,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,65,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,1,6,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,28,269,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,83,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,1,5,41,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,29,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,205,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,2,11,7,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-70,88,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,316,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,2,5,22,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,21,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,431,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,3,9,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-12,265,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,506,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,3,3,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,146,217,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,546,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,3,0,34,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,10,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,596,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,4,9,44,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,18,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,647,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,4,5,25,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,36,16,1,0,20250611,IND,OKC
